Id,Category
2998,2
2999,5
3000,7
3001,7
3002,5
3003,0
3004,4
3005,8
3006,4
3007,4
3008,4
3009,7
3010,3
3011,1
3012,9
3013,6
3014,7
3015,7
3016,6
3017,2
3018,1
3019,6
3020,4
3021,9
3022,7
3023,4
3024,3
3025,0
3026,0
3027,0
3028,7
3029,1
3030,2
3031,7
3032,5
3033,7
3034,9
3035,5
3036,9
3037,8
3038,8
3039,6
3040,6
3041,9
3042,5
3043,7
3044,5
3045,1
3046,6
3047,1
3048,2
3049,1
3050,2
3051,4
3052,9
3053,9
3054,4
3055,5
3056,8
3057,3
3058,5
3059,6
3060,5
3061,7
3062,0
3063,5
3064,8
3065,2
3066,7
3067,9
3068,0
3069,9
3070,6
3071,1
3072,2
3073,5
3074,2
3075,8
3076,4
3077,8
3078,8
3079,1
3080,6
3081,2
3082,1
3083,2
3084,8
3085,1
3086,7
3087,1
3088,3
3089,3
3090,8
3091,8
3092,6
3093,8
3094,8
3095,7
3096,4
3097,4
3098,8
3099,2
3100,8
3101,8
3102,2
3103,7
3104,0
3105,6
3106,1
3107,0
3108,5
3109,8
3110,2
3111,9
3112,2
3113,8
3114,4
3115,1
3116,1
3117,7
3118,9
3119,9
3120,1
3121,9
3122,4
3123,7
3124,0
3125,4
3126,8
3127,5
3128,6
3129,0
3130,7
3131,9
3132,8
3133,6
3134,6
3135,7
3136,4
3137,2
3138,9
3139,7
3140,8
3141,7
3142,7
3143,7
3144,3
3145,8
3146,5
3147,6
3148,9
3149,8
3150,7
3151,2
3152,9
3153,7
3154,5
3155,5
3156,6
3157,5
3158,0
3159,2
3160,9
3161,7
3162,4
3163,9
3164,1
3165,0
3166,5
3167,8
3168,7
3169,0
3170,5
3171,1
3172,0
3173,0
3174,5
3175,3
3176,1
3177,1
3178,9
3179,0
3180,9
3181,1
3182,5
3183,3
3184,6
3185,0
3186,5
3187,0
3188,3
3189,5
3190,2
3191,3
3192,2
3193,9
3194,9
3195,7
3196,0
3197,7
3198,9
3199,3
3200,4
3201,3
3202,8
3203,4
3204,6
3205,8
3206,5
3207,6
3208,1
3209,1
3210,2
3211,4
3212,8
3213,2
3214,9
3215,1
3216,6
3217,7
3218,1
3219,0
3220,3
3221,6
3222,5
3223,6
3224,1
3225,3
3226,8
3227,7
3228,5
3229,9
3230,4
3231,7
3232,5
3233,1
3234,8
3235,4
3236,5
3237,1
3238,5
3239,3
3240,1
3241,7
3242,9
3243,8
3244,5
3245,0
3246,9
3247,4
3248,4
3249,1
3250,5
3251,7
3252,7
3253,7
3254,1
3255,0
3256,6
3257,4
3258,2
3259,1
3260,6
3261,3
3262,2
3263,2
3264,5
3265,4
3266,7
3267,7
3268,9
3269,8
3270,5
3271,9
3272,3
3273,1
3274,3
3275,6
3276,6
3277,3
3278,6
3279,5
3280,7
3281,9
3282,0
3283,1
3284,1
3285,6
3286,4
3287,9
3288,4
3289,5
3290,1
3291,6
3292,0
3293,6
3294,1
3295,7
3296,4
3297,3
3298,8
3299,3
3300,3
3301,9
3302,2
3303,1
3304,7
3305,7
3306,6
3307,6
3308,7
3309,1
3310,0
3311,0
3312,4
3313,5
3314,3
3315,6
3316,6
3317,1
3318,6
3319,6
3320,9
3321,2
3322,2
3323,3
3324,0
3325,2
3326,7
3327,5
3328,1
3329,0
3330,5
3331,2
3332,2
3333,4
3334,3
3335,6
3336,6
3337,5
3338,8
3339,7
3340,1
3341,6
3342,8
3343,6
3344,6
3345,6
3346,6
3347,0
3348,1
3349,3
3350,9
3351,4
3352,6
3353,0
3354,0
3355,5
3356,5
3357,8
3358,0
3359,2
3360,4
3361,6
3362,9
3363,6
3364,6
3365,7
3366,1
3367,7
3368,1
3369,7
3370,7
3371,0
3372,4
3373,6
3374,6
3375,7
3376,0
3377,3
3378,0
3379,6
3380,1
3381,2
3382,3
3383,9
3384,4
3385,2
3386,0
3387,1
3388,4
3389,6
3390,3
3391,3
3392,1
3393,2
3394,5
3395,3
3396,4
3397,0
3398,3
3399,4
3400,8
3401,2
3402,8
3403,7
3404,2
3405,6
3406,4
3407,9
3408,0
3409,6
3410,2
3411,6
3412,8
3413,9
3414,2
3415,9
3416,0
3417,9
3418,8
3419,4
3420,1
3421,3
3422,4
3423,8
3424,3
3425,7
3426,1
3427,3
3428,1
3429,4
3430,4
3431,2
3432,2
3433,8
3434,2
3435,1
3436,7
3437,8
3438,9
3439,0
3440,8
3441,6
3442,8
3443,6
3444,0
3445,6
3446,6
3447,6
3448,6
3449,5
3450,5
3451,8
3452,3
3453,2
3454,9
3455,6
3456,5
3457,4
3458,5
3459,4
3460,1
3461,6
3462,3
3463,9
3464,1
3465,5
3466,2
3467,8
3468,3
3469,5
3470,1
3471,9
3472,7
3473,1
3474,5
3475,8
3476,3
3477,1
3478,6
3479,6
3480,1
3481,7
3482,1
3483,5
3484,0
3485,8
3486,1
3487,0
3488,3
3489,1
3490,9
3491,4
3492,5
3493,2
3494,5
3495,8
3496,1
3497,7
3498,5
3499,8
3500,3
3501,3
3502,8
3503,0
3504,1
3505,0
3506,6
3507,5
3508,2
3509,8
3510,6
3511,0
3512,0
3513,4
3514,0
3515,3
3516,8
3517,9
3518,7
3519,0
3520,7
3521,8
3522,2
3523,7
3524,8
3525,1
3526,0
3527,9
3528,2
3529,9
3530,3
3531,7
3532,3
3533,1
3534,1
3535,9
3536,4
3537,1
3538,1
3539,2
3540,7
3541,3
3542,4
3543,5
3544,6
3545,2
3546,1
3547,8
3548,6
3549,5
3550,1
3551,5
3552,3
3553,2
3554,3
3555,9
3556,1
3557,1
3558,2
3559,3
3560,1
3561,6
3562,5
3563,7
3564,0
3565,2
3566,2
3567,4
3568,7
3569,7
3570,6
3571,3
3572,9
3573,6
3574,4
3575,0
3576,3
3577,8
3578,8
3579,4
3580,0
3581,0
3582,5
3583,5
3584,4
3585,1
3586,7
3587,8
3588,1
3589,7
3590,1
3591,3
3592,7
3593,6
3594,1
3595,3
3596,3
3597,1
3598,3
3599,3
3600,5
3601,8
3602,3
3603,8
3604,0
3605,0
3606,1
3607,5
3608,7
3609,6
3610,7
3611,3
3612,4
3613,9
3614,5
3615,1
3616,3
3617,4
3618,7
3619,6
3620,7
3621,2
3622,8
3623,5
3624,9
3625,4
3626,7
3627,7
3628,6
3629,0
3630,8
3631,6
3632,6
3633,6
3634,1
3635,2
3636,0
3637,4
3638,2
3639,6
3640,6
3641,5
3642,4
3643,1
3644,1
3645,9
3646,0
3647,5
3648,0
3649,4
3650,6
3651,9
3652,2
3653,7
3654,4
3655,0
3656,3
3657,0
3658,1
3659,9
3660,1
3661,0
3662,0
3663,6
3664,9
3665,7
3666,7
3667,3
3668,1
3669,6
3670,5
3671,2
3672,9
3673,1
3674,6
3675,5
3676,9
3677,2
3678,9
3679,2
3680,8
3681,9
3682,1
3683,5
3684,0
3685,6
3686,6
3687,1
3688,8
3689,7
3690,9
3691,3
3692,6
3693,9
3694,8
3695,3
3696,7
3697,1
3698,2
3699,7
3700,8
3701,5
3702,5
3703,1
3704,9
3705,2
3706,4
3707,3
3708,2
3709,1
3710,3
3711,3
3712,8
3713,3
3714,6
3715,3
3716,5
3717,1
3718,6
3719,5
3720,1
3721,4
3722,1
3723,7
3724,5
3725,9
3726,6
3727,0
3728,3
3729,4
3730,1
3731,6
3732,3
3733,6
3734,6
3735,5
3736,3
3737,0
3738,4
3739,1
3740,4
3741,3
3742,4
3743,8
3744,8
3745,6
3746,2
3747,1
3748,9
3749,8
3750,7
3751,8
3752,9
3753,6
3754,9
3755,9
3756,0
3757,6
3758,8
3759,4
3760,8
3761,2
3762,6
3763,6
3764,2
3765,5
3766,8
3767,2
3768,2
3769,2
3770,2
3771,2
3772,2
3773,9
3774,5
3775,9
3776,5
3777,0
3778,8
3779,3
3780,3
3781,4
3782,3
3783,4
3784,6
3785,8
3786,3
3787,9
3788,0
3789,4
3790,0
3791,2
3792,7
3793,3
3794,5
3795,3
3796,3
3797,1
3798,1
3799,2
3800,2
3801,3
3802,3
3803,3
3804,4
3805,1
3806,3
3807,8
3808,6
3809,1
3810,4
3811,2
3812,3
3813,6
3814,6
3815,8
3816,5
3817,2
3818,8
3819,1
3820,3
3821,0
3822,5
3823,7
3824,5
3825,3
3826,4
3827,3
3828,9
3829,4
3830,4
3831,5
3832,6
3833,9
3834,7
3835,5
3836,9
3837,7
3838,9
3839,1
3840,9
3841,1
3842,3
3843,6
3844,6
3845,8
3846,5
3847,7
3848,7
3849,4
3850,1
3851,7
3852,9
3853,6
3854,7
3855,8
3856,6
3857,3
3858,6
3859,4
3860,9
3861,0
3862,3
3863,9
3864,1
3865,1
3866,2
3867,2
3868,9
3869,6
3870,6
3871,2
3872,6
3873,0
3874,8
3875,9
3876,9
3877,1
3878,1
3879,1
3880,5
3881,7
3882,1
3883,9
3884,3
3885,1
3886,1
3887,4
3888,1
3889,0
3890,7
3891,8
3892,4
3893,0
3894,8
3895,9
3896,6
3897,8
3898,0
3899,1
3900,7
3901,2
3902,6
3903,1
3904,5
3905,5
3906,4
3907,7
3908,1
3909,9
3910,0
3911,6
3912,7
3913,8
3914,8
3915,6
3916,6
3917,1
3918,2
3919,3
3920,8
3921,7
3922,1
3923,3
3924,5
3925,0
3926,7
3927,7
3928,4
3929,1
3930,9
3931,0
3932,2
3933,9
3934,3
3935,1
3936,7
3937,8
3938,0
3939,9
3940,4
3941,9
3942,1
3943,2
3944,0
3945,5
3946,7
3947,5
3948,9
3949,0
3950,0
3951,9
3952,1
3953,2
3954,3
3955,1
3956,2
3957,3
3958,1
3959,1
3960,4
3961,1
3962,7
3963,4
3964,4
3965,4
3966,6
3967,0
3968,5
3969,8
3970,7
3971,0
3972,3
3973,2
3974,2
3975,8
3976,6
3977,3
3978,1
3979,3
3980,3
3981,0
3982,2
3983,9
3984,6
3985,9
3986,5
3987,8
3988,9
3989,5
3990,0
3991,6
3992,9
3993,6
3994,1
3995,7
3996,9
3997,3
3998,9
3999,8
4000,4
4001,3
4002,7
4003,5
4004,2
4005,1
4006,5
4007,3
4008,8
4009,1
4010,8
4011,0
4012,1
4013,9
4014,2
4015,0
4016,2
4017,1
4018,2
4019,9
4020,0
4021,1
4022,7
4023,4
4024,1
4025,6
4026,2
4027,3
4028,1
4029,1
4030,1
4031,5
4032,1
4033,1
4034,0
4035,1
4036,3
4037,3
4038,5
4039,0
4040,8
4041,2
4042,6
4043,0
4044,4
4045,3
4046,4
4047,4
4048,6
4049,4
4050,7
4051,2
4052,1
4053,7
4054,4
4055,9
4056,9
4057,6
4058,1
4059,1
4060,2
4061,0
4062,8
4063,1
4064,3
4065,1
4066,1
4067,9
4068,0
4069,3
4070,2
4071,1
4072,2
4073,4
4074,8
4075,5
4076,5
4077,0
4078,9
4079,2
4080,1
4081,9
4082,2
4083,5
4084,6
4085,3
4086,7
4087,9
4088,1
4089,5
4090,6
4091,4
4092,6
4093,8
4094,4
4095,7
4096,3
4097,3
4098,6
4099,2
4100,1
4101,4
4102,9
4103,6
4104,4
4105,6
4106,6
4107,5
4108,9
4109,8
4110,2
4111,3
4112,5
4113,1
4114,3
4115,8
4116,2
4117,1
4118,1
4119,5
4120,5
4121,7
4122,7
4123,1
4124,0
4125,7
4126,5
4127,6
4128,9
4129,0
4130,9
4131,9
4132,6
4133,0
4134,9
4135,6
4136,5
4137,9
4138,5
4139,0
4140,3
4141,2
4142,0
4143,1
4144,7
4145,0
4146,5
4147,9
4148,9
4149,0
4150,9
4151,2
4152,1
4153,8
4154,4
4155,8
4156,4
4157,1
4158,5
4159,8
4160,4
4161,2
4162,9
4163,4
4164,9
4165,2
4166,9
4167,2
4168,2
4169,5
4170,4
4171,8
4172,2
4173,7
4174,2
4175,4
4176,2
4177,1
4178,0
4179,7
4180,7
4181,3
4182,0
4183,7
4184,8
4185,5
4186,7
4187,4
4188,5
4189,0
4190,0
4191,0
4192,6
4193,0
4194,0
4195,6
4196,6
4197,5
4198,7
4199,7
4200,9
4201,2
4202,6
4203,0
4204,1
4205,3
4206,5
4207,0
4208,3
4209,0
4210,0
4211,9
4212,3
4213,4
4214,1
4215,6
4216,8
4217,9
4218,9
4219,8
4220,0
4221,9
4222,3
4223,2
4224,8
4225,8
4226,8
4227,8
4228,2
4229,9
4230,6
4231,1
4232,7
4233,3
4234,9
4235,6
4236,4
4237,4
4238,8
4239,5
4240,3
4241,9
4242,1
4243,2
4244,4
4245,8
4246,2
4247,1
4248,6
4249,9
4250,0
4251,6
4252,9
4253,5
4254,7
4255,4
4256,2
4257,6
4258,1
4259,8
4260,1
4261,0
4262,1
4263,7
4264,0
4265,6
4266,4
4267,3
4268,0
4269,1
4270,8
4271,1
4272,0
4273,7
4274,1
4275,3
4276,4
4277,2
4278,1
4279,7
4280,7
4281,4
4282,2
4283,0
4284,3
4285,2
4286,1
4287,5
4288,0
4289,1
4290,8
4291,7
4292,1
4293,1
4294,3
4295,0
4296,0
4297,4
4298,8
4299,0
4300,4
4301,5
4302,5
4303,1
4304,2
4305,1
4306,9
4307,5
4308,2
4309,2
4310,7
4311,6
4312,8
4313,2
4314,8
4315,5
4316,7
4317,5
4318,7
4319,7
4320,4
4321,5
4322,5
4323,1
4324,4
4325,1
4326,9
4327,4
4328,7
4329,9
4330,4
4331,9
4332,8
4333,4
4334,0
4335,0
4336,8
4337,1
4338,1
4339,5
4340,4
4341,1
4342,1
4343,6
4344,3
4345,2
4346,0
4347,2
4348,4
4349,6
4350,7
4351,7
4352,2
4353,5
4354,3
4355,9
4356,8
4357,7
4358,2
4359,1
4360,2
4361,3
4362,1
4363,7
4364,0
4365,1
4366,0
4367,8
4368,9
4369,0
4370,7
4371,5
4372,7
4373,0
4374,1
4375,3
4376,1
4377,2
4378,9
4379,4
4380,7
4381,7
4382,7
4383,3
4384,0
4385,0
4386,8
4387,2
4388,9
4389,4
4390,1
4391,3
4392,6
4393,1
4394,8
4395,9
4396,5
4397,8
4398,8
4399,7
4400,2
4401,7
4402,7
4403,0
4404,8
4405,6
4406,0
4407,1
4408,0
4409,9
4410,1
4411,6
4412,6
4413,0
4414,2
4415,5
4416,4
4417,9
4418,3
4419,2
4420,2
4421,2
4422,7
4423,9
4424,9
4425,9
4426,5
4427,9
4428,1
4429,4
4430,1
4431,6
4432,9
4433,2
4434,5
4435,2
4436,7
4437,6
4438,6
4439,5
4440,9
4441,7
4442,9
4443,0
4444,8
4445,7
4446,0
4447,9
4448,1
4449,8
4450,3
4451,5
4452,0
4453,5
4454,2
4455,9
4456,8
4457,9
4458,1
4459,6
4460,4
4461,0
4462,2
4463,6
4464,2
4465,8
4466,7
4467,4
4468,5
4469,4
4470,8
4471,3
4472,4
4473,7
4474,1
4475,4
4476,0
4477,2
4478,6
4479,5
4480,6
4481,3
4482,5
4483,1
4484,9
4485,6
4486,0
4487,7
4488,7
4489,1
4490,7
4491,2
4492,1
4493,6
4494,4
4495,5
4496,0
4497,4
4498,2
4499,9
4500,2
4501,0
4502,2
4503,3
4504,6
4505,1
4506,9
4507,1
4508,6
4509,1
4510,0
4511,2
4512,1
4513,1
4514,3
4515,1
4516,4
4517,3
4518,0
4519,2
4520,6
4521,5
4522,3
4523,4
4524,7
4525,8
4526,5
4527,3
4528,4
4529,8
4530,6
4531,0
4532,1
4533,7
4534,4
4535,2
4536,3
4537,7
4538,6
4539,1
4540,1
4541,1
4542,8
4543,9
4544,2
4545,7
4546,0
4547,4
4548,2
4549,9
4550,1
4551,1
4552,2
4553,8
4554,5
4555,9
4556,9
4557,9
4558,1
4559,0
4560,9
4561,2
4562,0
4563,5
4564,5
4565,5
4566,6
4567,0
4568,0
4569,2
4570,3
4571,5
4572,5
4573,9
4574,8
4575,1
4576,2
4577,7
4578,6
4579,2
4580,5
4581,7
4582,5
4583,6
4584,7
4585,8
4586,3
4587,3
4588,0
4589,6
4590,7
4591,5
4592,0
4593,2
4594,6
4595,1
4596,9
4597,7
4598,8
4599,6
4600,9
4601,5
4602,2
4603,7
4604,8
4605,7
4606,2
4607,7
4608,9
4609,5
4610,0
4611,4
4612,8
4613,4
4614,6
4615,6
4616,0
4617,3
4618,1
4619,8
4620,3
4621,6
4622,8
4623,0
4624,9
4625,5
4626,7
4627,7
4628,3
4629,3
4630,4
4631,0
4632,5
4633,7
4634,1
4635,5
4636,3
4637,9
4638,2
4639,2
4640,5
4641,3
4642,2
4643,4
4644,9
4645,8
4646,5
4647,2
4648,2
4649,0
4650,4
4651,2
4652,2
4653,7
4654,4
4655,5
4656,2
4657,7
4658,7
4659,3
4660,7
4661,0
4662,7
4663,9
4664,4
4665,8
4666,9
4667,4
4668,6
4669,2
4670,3
4671,8
4672,3
4673,9
4674,0
4675,2
4676,8
4677,6
4678,6
4679,7
4680,6
4681,3
4682,4
4683,4
4684,1
4685,1
4686,0
4687,0
4688,6
4689,0
4690,1
4691,8
4692,0
4693,6
4694,6
4695,3
4696,3
4697,2
4698,5
4699,3
4700,7
4701,7
4702,3
4703,7
4704,8
4705,0
4706,0
4707,2
4708,3
4709,7
4710,3
4711,2
4712,8
4713,2
4714,5
4715,5
4716,9
4717,6
4718,3
4719,2
4720,4
4721,1
4722,3
4723,4
4724,1
4725,9
4726,2
4727,1
4728,4
4729,9
4730,9
4731,9
4732,3
4733,2
4734,7
4735,9
4736,5
4737,7
4738,9
4739,4
4740,7
4741,5
4742,6
4743,5
4744,4
4745,1
4746,7
4747,8
4748,7
4749,4
4750,1
4751,2
4752,4
4753,3
4754,2
4755,2
4756,0
4757,1
4758,7
4759,0
4760,7
4761,4
4762,1
4763,7
4764,3
4765,0
4766,9
4767,6
4768,3
4769,4
4770,4
4771,3
4772,9
4773,3
4774,3
4775,7
4776,8
4777,3
4778,8
4779,9
4780,0
4781,7
4782,2
4783,3
4784,2
4785,1
4786,3
4787,5
4788,1
4789,7
4790,1
4791,4
4792,1
4793,0
4794,8
4795,0
4796,1
4797,0
4798,9
4799,8
4800,0
4801,3
4802,9
4803,8
4804,8
4805,0
4806,7
4807,8
4808,6
4809,1
4810,8
4811,4
4812,5
4813,4
4814,0
4815,3
4816,5
4817,9
4818,2
4819,7
4820,0
4821,5
4822,7
4823,3
4824,2
4825,8
4826,9
4827,9
4828,0
4829,2
4830,9
4831,7
4832,0
4833,9
4834,3
4835,0
4836,1
4837,2
4838,4
4839,8
4840,3
4841,0
4842,9
4843,0
4844,9
4845,1
4846,2
4847,2
4848,0
4849,1
4850,0
4851,0
4852,6
4853,6
4854,3
4855,8
4856,6
4857,0
4858,4
4859,3
4860,6
4861,4
4862,4
4863,9
4864,0
4865,4
4866,2
4867,9
4868,8
4869,9
4870,1
4871,4
4872,9
4873,3
4874,1
4875,7
4876,7
4877,4
4878,6
4879,2
4880,3
4881,9
4882,6
4883,3
4884,7
4885,3
4886,8
4887,5
4888,4
4889,9
4890,6
4891,2
4892,3
4893,7
4894,8
4895,0
4896,8
4897,6
4898,2
4899,7
4900,9
4901,9
4902,0
4903,1
4904,0
4905,7
4906,4
4907,6
4908,4
4909,4
4910,2
4911,9
4912,4
4913,7
4914,1
4915,9
4916,7
4917,3
4918,8
4919,2
4920,3
4921,3
4922,6
4923,2
4924,8
4925,6
4926,8
4927,9
4928,7
4929,4
4930,3
4931,8
4932,8
4933,1
4934,2
4935,4
4936,1
4937,1
4938,7
4939,0
4940,6
4941,2
4942,4
4943,2
4944,5
4945,1
4946,0
4947,6
4948,4
4949,3
4950,4
4951,4
4952,0
4953,9
4954,4
4955,9
4956,2
4957,3
4958,3
4959,0
4960,1
4961,3
4962,4
4963,4
4964,0
4965,1
4966,8
4967,6
4968,4
4969,7
4970,3
4971,3
4972,5
4973,1
4974,3
4975,7
4976,1
4977,2
4978,4
4979,2
4980,8
4981,8
4982,8
4983,1
4984,8
4985,5
4986,6
4987,9
4988,2
4989,7
4990,9
4991,9
4992,6
4993,3
4994,6
4995,4
4996,9
4997,4
4998,9
4999,1
5000,1
5001,1
5002,6
5003,3
5004,8
5005,3
5006,1
5007,3
5008,6
5009,9
5010,3
5011,1
5012,2
5013,3
5014,1
5015,9
5016,9
5017,0
5018,1
5019,3
5020,0
5021,1
5022,7
5023,3
5024,9
5025,6
5026,2
5027,3
5028,5
5029,7
5030,7
5031,6
5032,8
5033,2
5034,3
5035,4
5036,6
5037,8
5038,2
5039,1
5040,0
5041,9
5042,0
5043,5
5044,3
5045,7
5046,3
5047,4
5048,9
5049,8
5050,5
5051,6
5052,6
5053,9
5054,2
5055,8
5056,3
5057,2
5058,2
5059,9
5060,3
5061,3
5062,9
5063,1
5064,9
5065,8
5066,6
5067,7
5068,4
5069,0
5070,6
5071,2
5072,4
5073,3
5074,7
5075,2
5076,6
5077,5
5078,5
5079,1
5080,9
5081,4
5082,4
5083,1
5084,2
5085,9
5086,2
5087,7
5088,6
5089,6
5090,3
5091,6
5092,8
5093,0
5094,2
5095,0
5096,3
5097,5
5098,8
5099,2
5100,3
5101,2
5102,9
5103,5
5104,7
5105,6
5106,4
5107,0
5108,9
5109,6
5110,4
5111,4
5112,6
5113,8
5114,1
5115,2
5116,1
5117,8
5118,9
5119,5
5120,4
5121,2
5122,2
5123,7
5124,2
5125,5
5126,8
5127,2
5128,0
5129,8
5130,8
5131,7
5132,1
5133,1
5134,4
5135,1
5136,0
5137,3
5138,2
5139,8
5140,2
5141,6
5142,1
5143,3
5144,7
5145,0
5146,8
5147,8
5148,9
5149,8
5150,0
5151,5
5152,6
5153,2
5154,5
5155,9
5156,6
5157,2
5158,2
5159,6
5160,7
5161,0
5162,1
5163,9
5164,2
5165,7
5166,7
5167,5
5168,4
5169,9
5170,3
5171,3
5172,0
5173,1
5174,6
5175,9
5176,6
5177,1
5178,0
5179,6
5180,7
5181,7
5182,5
5183,0
5184,4
5185,5
5186,2
5187,3
5188,8
5189,4
5190,4
5191,4
5192,6
5193,0
5194,6
5195,3
5196,1
5197,6
5198,3
5199,2
5200,5
5201,7
5202,8
5203,5
5204,2
5205,4
5206,1
5207,2
5208,9
5209,2
5210,8
5211,6
5212,8
5213,1
5214,2
5215,8
5216,0
5217,3
5218,9
5219,7
5220,5
5221,8
5222,0
5223,5
5224,0
5225,5
5226,9
5227,1
5228,2
5229,0
5230,2
5231,8
5232,2
5233,0
5234,2
5235,8
5236,0
5237,9
5238,8
5239,1
5240,2
5241,5
5242,5
5243,7
5244,6
5245,6
5246,0
5247,9
5248,1
5249,7
5250,3
5251,1
5252,8
5253,2
5254,6
5255,4
5256,1
5257,9
5258,8
5259,2
5260,9
5261,1
5262,9
5263,7
5264,7
5265,0
5266,9
5267,8
5268,4
5269,3
5270,0
5271,8
5272,3
5273,0
5274,0
5275,0
5276,8
5277,8
5278,6
5279,1
5280,2
5281,3
5282,4
5283,0
5284,3
5285,2
5286,0
5287,4
5288,9
5289,4
5290,3
5291,2
5292,5
5293,1
5294,4
5295,8
5296,1
5297,1
5298,4
5299,1
5300,4
5301,1
5302,4
5303,0
5304,3
5305,2
5306,5
5307,5
5308,7
5309,6
5310,7
5311,0
5312,3
5313,4
5314,0
5315,7
5316,1
5317,4
5318,4
5319,2
5320,4
5321,6
5322,9
5323,7
5324,2
5325,9
5326,1
5327,4
5328,9
5329,3
5330,3
5331,9
5332,6
5333,1
5334,6
5335,0
5336,4
5337,7
5338,8
5339,6
5340,4
5341,8
5342,8
5343,1
5344,6
5345,5
5346,6
5347,7
5348,5
5349,3
5350,8
5351,6
5352,3
5353,0
5354,6
5355,7
5356,8
5357,2
5358,0
5359,1
5360,8
5361,2
5362,5
5363,0
5364,3
5365,5
5366,5
5367,1
5368,0
5369,3
5370,5
5371,1
5372,9
5373,2
5374,4
5375,8
5376,3
5377,3
5378,5
5379,1
5380,8
5381,0
5382,8
5383,9
5384,5
5385,1
5386,0
5387,5
5388,5
5389,5
5390,5
5391,8
5392,3
5393,5
5394,7
5395,5
5396,4
5397,3
5398,1
5399,8
5400,1
5401,5
5402,9
5403,2
5404,2
5405,1
5406,2
5407,2
5408,1
5409,9
5410,8
5411,1
5412,6
5413,3
5414,5
5415,0
5416,7
5417,2
5418,2
5419,8
5420,2
5421,0
5422,5
5423,4
5424,1
5425,2
5426,7
5427,7
5428,4
5429,8
5430,4
5431,4
5432,8
5433,5
5434,9
5435,5
5436,2
5437,8
5438,1
5439,7
5440,3
5441,6
5442,1
5443,0
5444,3
5445,2
5446,6
5447,1
5448,0
5449,6
5450,8
5451,7
5452,0
5453,0
5454,9
5455,3
5456,0
5457,4
5458,5
5459,0
5460,3
5461,4
5462,4
5463,8
5464,0
5465,2
5466,1
5467,3
5468,5
5469,7
5470,3
5471,1
5472,3
5473,6
5474,7
5475,1
5476,9
5477,1
5478,6
5479,0
5480,7
5481,9
5482,0
5483,0
5484,4
5485,8
5486,0
5487,4
5488,6
5489,9
5490,8
5491,4
5492,3
5493,7
5494,2
5495,6
5496,5
5497,6
5498,2
5499,8
5500,9
5501,6
5502,0
5503,1
5504,5
5505,2
5506,8
5507,9
5508,8
5509,1
5510,9
5511,1
5512,0
5513,1
5514,7
5515,1
5516,9
5517,7
5518,1
5519,5
5520,5
5521,5
5522,3
5523,3
5524,1
5525,6
5526,8
5527,1
5528,4
5529,5
5530,9
5531,7
5532,8
5533,6
5534,5
5535,4
5536,9
5537,4
5538,9
5539,8
5540,7
5541,2
5542,5
5543,2
5544,8
5545,0
5546,9
5547,9
5548,5
5549,1
5550,8
5551,0
5552,1
5553,9
5554,3
5555,5
5556,4
5557,1
5558,5
5559,3
5560,2
5561,1
5562,8
5563,5
5564,0
5565,4
5566,5
5567,2
5568,7
5569,9
5570,6
5571,1
5572,9
5573,4
5574,0
5575,9
5576,9
5577,1
5578,2
5579,7
5580,1
5581,3
5582,7
5583,5
5584,0
5585,8
5586,5
5587,1
5588,7
5589,1
5590,6
5591,8
5592,2
5593,1
5594,7
5595,7
5596,6
5597,2
5598,0
5599,1
5600,9
5601,2
5602,7
5603,8
5604,7
5605,0
5606,3
5607,9
5608,0
5609,6
5610,1
5611,6
5612,7
5613,1
5614,9
5615,6
5616,4
5617,6
5618,9
5619,5
5620,5
5621,6
5622,7
5623,3
5624,4
5625,7
5626,3
5627,7
5628,2
5629,2
5630,6
5631,6
5632,5
5633,6
5634,5
5635,6
5636,6
5637,0
5638,2
5639,3
5640,4
5641,7
5642,6
5643,5
5644,4
5645,9
5646,6
5647,2
5648,6
5649,4
5650,3
5651,7
5652,2
5653,3
5654,2
5655,5
5656,5
5657,6
5658,2
5659,9
5660,8
5661,8
5662,4
5663,5
5664,2
5665,7
5666,5
5667,4
5668,8
5669,0
5670,2
5671,3
5672,9
5673,6
5674,9
5675,7
5676,3
5677,9
5678,0
5679,2
5680,2
5681,1
5682,4
5683,3
5684,5
5685,3
5686,8
5687,8
5688,6
5689,8
5690,7
5691,3
5692,3
5693,2
5694,3
5695,1
5696,3
5697,6
5698,1
5699,5
5700,1
5701,8
5702,3
5703,7
5704,2
5705,2
5706,7
5707,1
5708,7
5709,2
5710,7
5711,3
5712,6
5713,1
5714,3
5715,4
5716,5
5717,9
5718,5
5719,8
5720,7
5721,6
5722,7
5723,1
5724,1
5725,5
5726,1
5727,9
5728,0
5729,9
5730,3
5731,3
5732,4
5733,3
5734,0
5735,1
5736,4
5737,9
5738,3
5739,9
5740,3
5741,5
5742,2
5743,0
5744,1
5745,9
5746,4
5747,3
5748,5
5749,8
5750,1
5751,1
5752,0
5753,4
5754,6
5755,6
5756,0
5757,8
5758,5
5759,1
5760,3
5761,0
5762,7
5763,5
5764,5
5765,1
5766,6
5767,6
5768,6
5769,6
5770,0
5771,2
5772,4
5773,6
5774,8
5775,1
5776,9
5777,6
5778,3
5779,0
5780,5
5781,2
5782,4
5783,7
5784,0
5785,9
5786,1
5787,6
5788,7
5789,3
5790,3
5791,7
5792,7
5793,3
5794,7
5795,6
