Id,Category
2998,9
2999,8
3000,4
3001,5
3002,5
3003,4
3004,2
3005,4
3006,1
3007,9
3008,8
3009,2
3010,0
3011,9
3012,3
3013,2
3014,9
3015,3
3016,2
3017,1
3018,1
3019,7
3020,1
3021,3
3022,7
3023,2
3024,9
3025,1
3026,9
3027,2
3028,9
3029,5
3030,3
3031,9
3032,8
3033,2
3034,3
3035,1
3036,6
3037,6
3038,9
3039,1
3040,6
3041,3
3042,4
3043,6
3044,5
3045,0
3046,1
3047,5
3048,6
3049,2
3050,7
3051,7
3052,7
3053,1
3054,1
3055,1
3056,1
3057,6
3058,0
3059,3
3060,8
3061,2
3062,8
3063,6
3064,7
3065,8
3066,1
3067,6
3068,8
3069,2
3070,0
3071,3
3072,8
3073,5
3074,3
3075,1
3076,9
3077,7
3078,2
3079,1
3080,6
3081,6
3082,3
3083,1
3084,4
3085,1
3086,9
3087,5
3088,1
3089,2
3090,8
3091,9
3092,9
3093,6
3094,7
3095,8
3096,1
3097,0
3098,0
3099,9
3100,4
3101,8
3102,1
3103,0
3104,7
3105,7
3106,1
3107,1
3108,3
3109,8
3110,8
3111,2
3112,6
3113,9
3114,0
3115,6
3116,2
3117,9
3118,9
3119,4
3120,7
3121,1
3122,2
3123,9
3124,4
3125,0
3126,3
3127,1
3128,0
3129,7
3130,5
3131,1
3132,3
3133,7
3134,8
3135,3
3136,4
3137,4
3138,0
3139,9
3140,0
3141,5
3142,9
3143,5
3144,0
3145,1
3146,8
3147,1
3148,4
3149,2
3150,5
3151,2
3152,5
3153,3
3154,2
3155,6
3156,7
3157,1
3158,2
3159,5
3160,1
3161,3
3162,6
3163,3
3164,8
3165,4
3166,9
3167,2
3168,5
3169,4
3170,8
3171,1
3172,8
3173,6
3174,4
3175,7
3176,9
3177,7
3178,8
3179,2
3180,1
3181,4
3182,9
3183,3
3184,7
3185,5
3186,7
3187,8
3188,5
3189,1
3190,3
3191,1
3192,5
3193,6
3194,3
3195,3
3196,5
3197,6
3198,2
3199,5
3200,1
3201,6
3202,8
3203,0
3204,7
3205,0
3206,2
3207,6
3208,5
3209,5
3210,1
3211,4
3212,9
3213,1
3214,0
3215,4
3216,2
3217,9
3218,6
3219,8
3220,1
3221,9
3222,1
3223,6
3224,9
3225,1
3226,7
3227,4
3228,5
3229,6
3230,3
3231,1
3232,5
3233,6
3234,6
3235,3
3236,6
3237,7
3238,6
3239,0
3240,6
3241,5
3242,9
3243,9
3244,6
3245,9
3246,8
3247,2
3248,2
3249,9
3250,6
3251,1
3252,6
3253,4
3254,7
3255,7
3256,1
3257,3
3258,1
3259,5
3260,7
3261,6
3262,1
3263,2
3264,9
3265,4
3266,8
3267,5
3268,7
3269,0
3270,6
3271,5
3272,9
3273,8
3274,1
3275,4
3276,1
3277,6
3278,8
3279,0
3280,8
3281,1
3282,0
3283,1
3284,2
3285,3
3286,2
3287,0
3288,0
3289,9
3290,8
3291,7
3292,9
3293,7
3294,4
3295,3
3296,2
3297,2
3298,9
3299,0
3300,7
3301,4
3302,2
3303,0
3304,4
3305,1
3306,7
3307,0
3308,8
3309,9
3310,1
3311,3
3312,2
3313,9
3314,4
3315,3
3316,7
3317,4
3318,1
3319,7
3320,1
3321,7
3322,0
3323,3
3324,7
3325,0
3326,9
3327,1
3328,8
3329,8
3330,0
3331,1
3332,8
3333,9
3334,5
3335,0
3336,3
3337,2
3338,1
3339,2
3340,5
3341,9
3342,6
3343,3
3344,9
3345,7
3346,3
3347,5
3348,4
3349,5
3350,1
3351,1
3352,0
3353,9
3354,9
3355,1
3356,4
3357,0
3358,7
3359,8
3360,8
3361,3
3362,7
3363,5
3364,9
3365,5
3366,5
3367,2
3368,5
3369,0
3370,3
3371,3
3372,0
3373,0
3374,3
3375,3
3376,7
3377,3
3378,8
3379,1
3380,0
3381,1
3382,7
3383,0
3384,7
3385,3
3386,9
3387,1
3388,6
3389,3
3390,1
3391,1
3392,1
3393,5
3394,0
3395,4
3396,1
3397,3
3398,5
3399,9
3400,0
3401,7
3402,0
3403,1
3404,4
3405,4
3406,8
3407,1
3408,9
3409,7
3410,2
3411,6
3412,9
3413,7
3414,2
3415,0
3416,0
3417,1
3418,4
3419,4
3420,7
3421,7
3422,4
3423,9
3424,2
3425,8
3426,9
3427,7
3428,8
3429,0
3430,3
3431,0
3432,4
3433,0
3434,9
3435,7
3436,7
3437,3
3438,1
3439,0
3440,7
3441,4
3442,4
3443,8
3444,2
3445,6
3446,8
3447,7
3448,4
3449,7
3450,4
3451,1
3452,6
3453,5
3454,0
3455,3
3456,7
3457,5
3458,8
3459,1
3460,0
3461,5
3462,1
3463,2
3464,5
3465,0
3466,1
3467,6
3468,4
3469,0
3470,2
3471,7
3472,8
3473,0
3474,6
3475,0
3476,6
3477,1
3478,8
3479,1
3480,3
3481,0
3482,3
3483,0
3484,9
3485,1
3486,9
3487,7
3488,0
3489,3
3490,8
3491,5
3492,7
3493,2
3494,6
3495,9
3496,6
3497,0
3498,6
3499,7
3500,4
3501,5
3502,2
3503,7
3504,8
3505,3
3506,0
3507,2
3508,1
3509,6
3510,4
3511,3
3512,2
3513,2
3514,1
3515,1
3516,7
3517,9
3518,4
3519,7
3520,8
3521,1
3522,8
3523,4
3524,1
3525,4
3526,7
3527,8
3528,5
3529,8
3530,1
3531,3
3532,9
3533,6
3534,9
3535,9
3536,1
3537,0
3538,9
3539,3
3540,8
3541,9
3542,2
3543,0
3544,0
3545,6
3546,9
3547,8
3548,3
3549,1
3550,6
3551,0
3552,1
3553,8
3554,2
3555,9
3556,0
3557,3
3558,6
3559,1
3560,0
3561,4
3562,3
3563,2
3564,5
3565,2
3566,2
3567,5
3568,5
3569,2
3570,1
3571,7
3572,1
3573,3
3574,9
3575,2
3576,2
3577,5
3578,0
3579,8
3580,7
3581,1
3582,4
3583,8
3584,8
3585,6
3586,7
3587,0
3588,0
3589,0
3590,1
3591,7
3592,3
3593,9
3594,0
3595,0
3596,4
3597,6
3598,3
3599,7
3600,5
3601,6
3602,4
3603,6
3604,1
3605,0
3606,4
3607,4
3608,1
3609,7
3610,4
3611,1
3612,8
3613,8
3614,3
3615,8
3616,9
3617,3
3618,1
3619,6
3620,1
3621,4
3622,1
3623,8
3624,8
3625,7
3626,0
3627,4
3628,6
3629,5
3630,9
3631,6
3632,4
3633,5
3634,2
3635,0
3636,4
3637,8
3638,2
3639,0
3640,6
3641,9
3642,8
3643,9
3644,1
3645,6
3646,7
3647,7
3648,1
3649,7
3650,2
3651,0
3652,9
3653,9
3654,0
3655,0
3656,5
3657,5
3658,9
3659,0
3660,5
3661,3
3662,1
3663,2
3664,8
3665,6
3666,9
3667,0
3668,1
3669,7
3670,8
3671,0
3672,3
3673,3
3674,1
3675,2
3676,7
3677,2
3678,8
3679,9
3680,5
3681,4
3682,1
3683,7
3684,3
3685,6
3686,1
3687,5
3688,0
3689,7
3690,0
3691,4
3692,1
3693,7
3694,5
3695,1
3696,0
3697,9
3698,5
3699,6
3700,8
3701,5
3702,8
3703,4
3704,7
3705,7
3706,3
3707,9
3708,9
3709,9
3710,5
3711,3
3712,7
3713,9
3714,9
3715,3
3716,5
3717,7
3718,1
3719,1
3720,6
3721,6
3722,1
3723,8
3724,0
3725,3
3726,4
3727,4
3728,8
3729,9
3730,1
3731,1
3732,6
3733,8
3734,4
3735,8
3736,9
3737,9
3738,0
3739,7
3740,8
3741,2
3742,4
3743,3
3744,0
3745,3
3746,1
3747,3
3748,9
3749,0
3750,6
3751,5
3752,2
3753,4
3754,1
3755,7
3756,5
3757,0
3758,7
3759,8
3760,1
3761,1
3762,0
3763,7
3764,2
3765,1
3766,8
3767,4
3768,2
3769,7
3770,8
3771,4
3772,9
3773,3
3774,6
3775,6
3776,1
3777,7
3778,5
3779,8
3780,2
3781,4
3782,8
3783,5
3784,7
3785,0
3786,3
3787,7
3788,6
3789,8
3790,5
3791,3
3792,0
3793,1
3794,7
3795,1
3796,2
3797,3
3798,9
3799,7
3800,2
3801,8
3802,9
3803,2
3804,3
3805,1
3806,7
3807,2
3808,5
3809,3
3810,6
3811,9
3812,9
3813,5
3814,0
3815,2
3816,6
3817,5
3818,0
3819,4
3820,9
3821,3
3822,9
3823,2
3824,3
3825,0
3826,1
3827,9
3828,2
3829,1
3830,1
3831,6
3832,9
3833,5
3834,4
3835,7
3836,2
3837,4
3838,3
3839,8
3840,6
3841,6
3842,2
3843,8
3844,0
3845,5
3846,1
3847,7
3848,3
3849,3
3850,7
3851,4
3852,5
3853,8
3854,4
3855,6
3856,4
3857,8
3858,5
3859,6
3860,1
3861,4
3862,1
3863,5
3864,3
3865,1
3866,7
3867,9
3868,0
3869,7
3870,3
3871,5
3872,0
3873,3
3874,1
3875,0
3876,2
3877,0
3878,5
3879,7
3880,7
3881,8
3882,3
3883,0
3884,7
3885,4
3886,1
3887,2
3888,4
3889,8
3890,0
3891,0
3892,2
3893,1
3894,8
3895,8
3896,8
3897,8
3898,6
3899,7
3900,8
3901,0
3902,5
3903,7
3904,4
3905,2
3906,2
3907,1
3908,9
3909,1
3910,9
3911,8
3912,9
3913,8
3914,9
3915,9
3916,3
3917,3
3918,5
3919,1
3920,8
3921,6
3922,8
3923,1
3924,7
3925,9
3926,5
3927,6
3928,1
3929,2
3930,7
3931,1
3932,1
3933,4
3934,6
3935,7
3936,8
3937,9
3938,8
3939,9
3940,3
3941,4
3942,0
3943,3
3944,9
3945,8
3946,2
3947,8
3948,8
3949,1
3950,8
3951,3
3952,3
3953,1
3954,4
3955,2
3956,4
3957,1
3958,1
3959,9
3960,2
3961,8
3962,5
3963,6
3964,1
3965,0
3966,7
3967,1
3968,3
3969,7
3970,4
3971,7
3972,9
3973,0
3974,8
3975,4
3976,0
3977,8
3978,4
3979,2
3980,4
3981,6
3982,1
3983,7
3984,4
3985,1
3986,5
3987,0
3988,5
3989,3
3990,9
3991,2
3992,4
3993,3
3994,5
3995,5
3996,3
3997,4
3998,9
3999,4
4000,1
4001,1
4002,3
4003,7
4004,8
4005,5
4006,4
4007,1
4008,3
4009,6
4010,7
4011,2
4012,5
4013,2
4014,8
4015,6
4016,0
4017,1
4018,6
4019,7
4020,8
4021,5
4022,5
4023,7
4024,4
4025,2
4026,6
4027,7
4028,8
4029,6
4030,1
4031,3
4032,7
4033,9
4034,3
4035,0
4036,0
4037,7
4038,8
4039,6
4040,1
4041,8
4042,1
4043,9
4044,9
4045,0
4046,7
4047,1
4048,9
4049,2
4050,0
4051,6
4052,7
4053,3
4054,4
4055,8
4056,7
4057,0
4058,1
4059,3
4060,0
4061,0
4062,5
4063,5
4064,4
4065,2
4066,9
4067,6
4068,9
4069,1
4070,8
4071,4
4072,9
4073,0
4074,0
4075,7
4076,5
4077,5
4078,2
4079,0
4080,8
4081,7
4082,4
4083,2
4084,0
4085,5
4086,9
4087,6
4088,5
4089,9
4090,9
4091,7
4092,2
4093,3
4094,3
4095,7
4096,3
4097,4
4098,8
4099,6
4100,7
4101,6
4102,0
4103,0
4104,2
4105,2
4106,5
4107,3
4108,0
4109,6
4110,6
4111,2
4112,3
4113,1
4114,1
4115,7
4116,1
4117,5
4118,9
4119,1
4120,7
4121,2
4122,7
4123,5
4124,3
4125,6
4126,4
4127,6
4128,9
4129,0
4130,2
4131,9
4132,1
4133,1
4134,1
4135,9
4136,7
4137,1
4138,9
4139,9
4140,5
4141,1
4142,2
4143,6
4144,1
4145,4
4146,1
4147,1
4148,0
4149,8
4150,8
4151,1
4152,9
4153,9
4154,8
4155,1
4156,1
4157,0
4158,4
4159,4
4160,2
4161,9
4162,5
4163,7
4164,8
4165,5
4166,6
4167,8
4168,4
4169,7
4170,4
4171,6
4172,3
4173,6
4174,6
4175,1
4176,5
4177,7
4178,6
4179,8
4180,8
4181,8
4182,1
4183,4
4184,0
4185,5
4186,0
4187,9
4188,0
4189,7
4190,4
4191,6
4192,4
4193,7
4194,0
4195,0
4196,5
4197,4
4198,6
4199,0
4200,9
4201,1
4202,5
4203,8
4204,7
4205,5
4206,5
4207,3
4208,9
4209,1
4210,2
4211,2
4212,3
4213,5
4214,3
4215,3
4216,9
4217,9
4218,6
4219,7
4220,3
4221,8
4222,6
4223,7
4224,0
4225,4
4226,1
4227,8
4228,8
4229,1
4230,6
4231,0
4232,8
4233,1
4234,1
4235,5
4236,4
4237,2
4238,9
4239,1
4240,4
4241,0
4242,2
4243,1
4244,7
4245,4
4246,6
4247,2
4248,4
4249,9
4250,6
4251,8
4252,3
4253,1
4254,2
4255,8
4256,5
4257,0
4258,1
4259,9
4260,1
4261,0
4262,3
4263,6
4264,1
4265,1
4266,8
4267,7
4268,2
4269,7
4270,9
4271,3
4272,7
4273,5
4274,4
4275,0
4276,2
4277,3
4278,5
4279,9
4280,1
4281,3
4282,3
4283,1
4284,8
4285,6
4286,5
4287,3
4288,5
4289,9
4290,0
4291,5
4292,9
4293,5
4294,3
4295,0
4296,3
4297,1
4298,8
4299,9
4300,1
4301,5
4302,3
4303,9
4304,1
4305,9
4306,9
4307,5
4308,6
4309,2
4310,3
4311,6
4312,0
4313,3
4314,6
4315,3
4316,5
4317,5
4318,1
4319,2
4320,6
4321,7
4322,6
4323,9
4324,3
4325,3
4326,1
4327,7
4328,9
4329,0
4330,7
4331,5
4332,0
4333,9
4334,3
4335,0
4336,1
4337,2
4338,5
4339,9
4340,3
4341,8
4342,8
4343,1
4344,5
4345,7
4346,4
4347,8
4348,9
4349,9
4350,5
4351,3
4352,2
4353,0
4354,7
4355,9
4356,9
4357,0
4358,3
4359,2
4360,6
4361,1
4362,1
4363,4
4364,4
4365,7
4366,4
4367,4
4368,9
4369,5
4370,4
4371,1
4372,1
4373,1
4374,9
4375,1
4376,3
4377,4
4378,0
4379,0
4380,0
4381,8
4382,5
4383,3
4384,0
4385,6
4386,4
4387,2
4388,3
4389,4
4390,3
4391,9
4392,7
4393,8
4394,0
4395,2
4396,4
4397,8
4398,8
4399,7
4400,1
4401,1
4402,0
4403,9
4404,6
4405,7
4406,6
4407,6
4408,1
4409,5
4410,9
4411,1
4412,8
4413,9
4414,2
4415,0
4416,1
4417,8
4418,4
4419,2
4420,3
4421,9
4422,4
4423,0
4424,1
4425,8
4426,7
4427,8
4428,9
4429,5
4430,9
4431,9
4432,8
4433,1
4434,5
4435,8
4436,4
4437,3
4438,2
4439,4
4440,9
4441,5
4442,0
4443,3
4444,6
4445,3
4446,2
4447,6
4448,2
4449,8
4450,0
4451,3
4452,8
4453,5
4454,1
4455,8
4456,1
4457,0
4458,7
4459,7
4460,0
4461,3
4462,5
4463,1
4464,4
4465,0
4466,2
4467,5
4468,1
4469,2
4470,3
4471,4
4472,3
4473,9
4474,2
4475,6
4476,2
4477,2
4478,6
4479,6
4480,0
4481,1
4482,1
4483,4
4484,1
4485,9
4486,2
4487,8
4488,8
4489,9
4490,7
4491,7
4492,0
4493,1
4494,3
4495,7
4496,7
4497,6
4498,4
4499,1
4500,1
4501,7
4502,2
4503,1
4504,7
4505,9
4506,1
4507,5
4508,8
4509,4
4510,7
4511,8
4512,6
4513,2
4514,8
4515,3
4516,9
4517,6
4518,6
4519,3
4520,4
4521,2
4522,8
4523,3
4524,5
4525,3
4526,5
4527,6
4528,1
4529,2
4530,2
4531,9
4532,9
4533,4
4534,9
4535,3
4536,8
4537,4
4538,2
4539,5
4540,9
4541,5
4542,7
4543,2
4544,7
4545,3
4546,2
4547,8
4548,7
4549,5
4550,8
4551,3
4552,6
4553,4
4554,0
4555,8
4556,8
4557,1
4558,8
4559,5
4560,1
4561,4
4562,5
4563,7
4564,7
4565,1
4566,0
4567,6
4568,4
4569,4
4570,3
4571,4
4572,0
4573,6
4574,7
4575,4
4576,3
4577,8
4578,9
4579,4
4580,2
4581,9
4582,9
4583,4
4584,6
4585,6
4586,4
4587,8
4588,9
4589,7
4590,2
4591,0
4592,8
4593,0
4594,9
4595,1
4596,4
4597,3
4598,0
4599,6
4600,5
4601,7
4602,8
4603,0
4604,2
4605,6
4606,8
4607,1
4608,0
4609,3
4610,9
4611,6
4612,4
4613,9
4614,1
4615,1
4616,0
4617,2
4618,0
4619,5
4620,1
4621,2
4622,9
4623,1
4624,4
4625,7
4626,1
4627,4
4628,9
4629,4
4630,4
4631,4
4632,4
4633,9
4634,1
4635,5
4636,2
4637,8
4638,8
4639,5
4640,0
4641,3
4642,4
4643,8
4644,1
4645,5
4646,3
4647,3
4648,1
4649,5
4650,0
4651,8
4652,9
4653,2
4654,1
4655,1
4656,1
4657,2
4658,7
4659,7
4660,5
4661,8
4662,6
4663,4
4664,7
4665,9
4666,6
4667,5
4668,9
4669,7
4670,7
4671,1
4672,2
4673,7
4674,8
4675,6
4676,8
4677,6
4678,4
4679,4
4680,8
4681,4
4682,3
4683,7
4684,4
4685,5
4686,6
4687,0
4688,0
4689,5
4690,9
4691,7
4692,3
4693,0
4694,8
4695,2
4696,8
4697,9
4698,9
4699,2
4700,5
4701,0
4702,8
4703,1
4704,1
4705,9
4706,9
4707,0
4708,6
4709,6
4710,9
4711,4
4712,5
4713,0
4714,4
4715,0
4716,8
4717,7
4718,3
4719,6
4720,3
4721,4
4722,4
4723,6
4724,0
4725,7
4726,0
4727,5
4728,6
4729,3
4730,9
4731,2
4732,0
4733,7
4734,4
4735,0
4736,1
4737,6
4738,6
4739,4
4740,8
4741,1
4742,3
4743,2
4744,8
4745,0
4746,4
4747,2
4748,3
4749,4
4750,6
4751,9
4752,4
4753,9
4754,4
4755,9
4756,9
4757,4
4758,1
4759,7
4760,3
4761,6
4762,3
4763,2
4764,8
4765,0
4766,7
4767,4
4768,6
4769,0
4770,2
4771,8
4772,7
4773,9
4774,7
4775,6
4776,6
4777,4
4778,9
4779,4
4780,2
4781,4
4782,9
4783,1
4784,4
4785,9
4786,1
4787,0
4788,1
4789,3
4790,2
4791,5
4792,9
4793,6
4794,1
4795,9
4796,7
4797,0
4798,4
4799,3
4800,1
4801,4
4802,5
4803,9
4804,7
4805,9
4806,4
4807,0
4808,9
4809,8
4810,7
4811,3
4812,3
4813,7
4814,4
4815,2
4816,0
4817,2
4818,6
4819,1
4820,8
4821,6
4822,0
4823,9
4824,6
4825,4
4826,9
4827,3
4828,1
4829,0
4830,7
4831,7
4832,4
4833,1
4834,6
4835,7
4836,4
4837,3
4838,5
4839,6
4840,6
4841,5
4842,5
4843,1
4844,6
4845,3
4846,0
4847,5
4848,8
4849,6
4850,9
4851,8
4852,4
4853,6
4854,3
4855,6
4856,3
4857,8
4858,2
4859,9
4860,5
4861,0
4862,4
4863,8
4864,5
4865,1
4866,7
4867,4
4868,5
4869,1
4870,9
4871,7
4872,4
4873,9
4874,1
4875,9
4876,2
4877,3
4878,3
4879,4
4880,5
4881,3
4882,6
4883,4
4884,9
4885,6
4886,3
4887,7
4888,6
4889,1
4890,3
4891,3
4892,6
4893,8
4894,4
4895,6
4896,9
4897,2
4898,4
4899,1
4900,7
4901,0
4902,0
4903,1
4904,6
4905,1
4906,3
4907,2
4908,3
4909,6
4910,1
4911,9
4912,5
4913,9
4914,0
4915,8
4916,9
4917,4
4918,5
4919,2
4920,5
4921,6
4922,9
4923,1
4924,9
4925,7
4926,3
4927,9
4928,7
4929,3
4930,9
4931,7
4932,9
4933,3
4934,0
4935,7
4936,7
4937,1
4938,1
4939,2
4940,1
4941,6
4942,3
4943,6
4944,4
4945,3
4946,4
4947,6
4948,9
4949,3
4950,2
4951,3
4952,3
4953,1
4954,2
4955,4
4956,3
4957,6
4958,9
4959,3
4960,4
4961,5
4962,7
4963,3
4964,9
4965,8
4966,9
4967,3
4968,6
4969,7
4970,7
4971,7
4972,5
4973,4
4974,3
4975,4
4976,6
4977,4
4978,8
4979,7
4980,9
4981,8
4982,8
4983,3
4984,0
4985,1
4986,3
4987,5
4988,1
4989,0
4990,1
4991,7
4992,3
4993,8
4994,3
4995,5
4996,7
4997,6
4998,4
4999,7
5000,5
